unique_id,recovered_label,match_source,cwe_id,source_project
83077,0,linevul_key,,libgit2
163614,0,linevul_key,,libxml2
49957,0,linevul_key,,php-src
176065,0,linevul_key,,Android
119177,0,linevul_key,,Chrome
94694,0,linevul_key,,openssl
62371,0,linevul_key,,tcpdump
71547,0,linevul_key,,ImageMagick
159936,0,linevul_key,,Chrome
135596,0,linevul_key,,
126303,0,linevul_key,,Chrome
45165,0,linevul_key,,openssl
15796,0,linevul_key,,openssl
72037,0,linevul_key,,linux
45159,0,linevul_key,,httpd
147939,0,linevul_key,,Chrome
152033,0,linevul_key,,Chrome
13686,0,linevul_key,,openssl
30596,0,linevul_key,,linux
30653,0,linevul_key,,linux
105762,0,linevul_key,,
89422,0,linevul_key,,irssi
98687,0,linevul_key,,Chrome
42350,0,linevul_key,,linux
131791,0,linevul_key,,
123470,0,linevul_key,,Chrome
99991,0,linevul_key,,Chrome
104283,0,linevul_key,,Chrome
147147,0,linevul_key,,Chrome
141449,0,linevul_key,,Chrome
200,0,linevul_key,CWE-189,php
183429,1,linevul_key,,Chrome
8052,0,linevul_key,,qemu
149182,0,linevul_key,,Chrome
61530,0,linevul_key,,ImageMagick
179598,1,linevul_key,CWE-189,php-src
98708,0,linevul_key,,Chrome
145106,0,linevul_key,CWE-310,Chrome
19217,0,linevul_key,,linux
131840,0,linevul_key,,Chrome
183848,1,linevul_key,CWE-20,Chrome
95501,0,linevul_key,,OpenJK
55021,0,linevul_key,,git
90832,0,linevul_key,,gpac
17978,0,linevul_key,,mindrot
175094,0,linevul_key,,Android
11427,0,linevul_key,,xserver
65295,0,linevul_key,,linux
139445,0,linevul_key,,Chrome
27479,0,linevul_key,,linux
117440,0,linevul_key,,Chrome
161491,0,linevul_key,,Chrome
180915,1,linevul_key,CWE-200,linux
120384,0,linevul_key,,Chrome
168086,0,linevul_key,,
152976,0,linevul_key,,Chrome
40966,0,linevul_key,,json-c
7613,0,linevul_key,,qemu
169485,0,linevul_key,,Chrome
109569,0,linevul_key,,Chrome
20660,0,linevul_key,,linux
180750,1,linevul_key,,linux
178176,1,linevul_key,CWE-189,savannah
64602,0,linevul_key,,ntp
139028,0,linevul_key,,Chrome
113319,0,linevul_key,,Chrome
112086,0,linevul_key,,Chrome
73383,0,linevul_key,,ImageMagick
2202,0,linevul_key,CWE-125,poppler
14533,0,linevul_key,,qemu
45276,0,linevul_key,,linux
37947,0,linevul_key,,linux
53653,0,linevul_key,,linux
55846,0,linevul_key,,linux
182834,1,linevul_key,CWE-200,pam-u2f
111307,0,linevul_key,,Chrome
106665,0,linevul_key,,Chrome
104242,0,linevul_key,,Chrome
60145,0,linevul_key,,radare2
160408,0,linevul_key,,
88590,0,linevul_key,,pdfresurrect
119789,0,linevul_key,,
75959,0,linevul_key,,keepalived
44056,0,linevul_key,,pacemaker
120749,0,linevul_key,,Chrome
182307,1,linevul_key,CWE-77,neomutt
659,0,linevul_key,,savannah
56595,0,linevul_key,,linux
73576,0,linevul_key,,ImageMagick
70527,0,linevul_key,,linux
121399,0,linevul_key,,Chrome
31221,0,linevul_key,,linux
58741,0,linevul_key,,linux
33056,0,linevul_key,,linux
109600,0,linevul_key,,Chrome
40686,0,linevul_key,,linux
86822,0,linevul_key,,libmspack
40262,0,linevul_key,,linux
4744,0,linevul_key,,accountsservice
185247,1,linevul_key,,
37728,0,linevul_key,,linux
129654,0,linevul_key,,Chrome
26781,0,linevul_key,,
135548,0,linevul_key,,Chrome
22411,0,linevul_key,,linux
180229,1,linevul_key,CWE-190,php-src
140502,0,linevul_key,,Chrome
128681,0,linevul_key,,Chrome
75374,0,linevul_key,,radare2
73421,0,linevul_key,,openssl
153647,0,linevul_key,,Chrome
115909,0,linevul_key,CWE-399,Chrome
118430,0,linevul_key,,Chrome
183705,1,linevul_key,CWE-399,Chrome
49163,0,linevul_key,,linux
99014,0,linevul_key,,Chrome
113275,0,linevul_key,,Chrome
152898,0,linevul_key,,Chrome
95273,0,linevul_key,,cyrus-imapd
134499,0,linevul_key,,Chrome
154714,0,linevul_key,,Chrome
119189,0,linevul_key,,Chrome
24356,0,linevul_key,,linux
182073,1,linevul_key,CWE-20,ImageMagick
140576,0,linevul_key,,Chrome
126463,0,linevul_key,,Chrome
4448,0,linevul_key,,php
123870,0,linevul_key,,Chrome
37391,0,linevul_key,,linux
17931,0,linevul_key,,php-src
135862,0,linevul_key,,Chrome
175730,0,linevul_key,CWE-119,Android
89893,0,linevul_key,,miniupnp
118299,0,linevul_key,,
100539,0,linevul_key,,Chrome
178003,1,linevul_key,CWE-20,htcondor
107453,0,linevul_key,,Chrome
99613,0,linevul_key,,Chrome
187683,1,linevul_key,,
140604,0,linevul_key,,Chrome
114652,0,linevul_key,,Chrome
114081,0,linevul_key,,Chrome
32960,0,linevul_key,,linux
7432,0,linevul_key,,php
8992,0,linevul_key,,qemu
106498,0,linevul_key,,Chrome
37781,0,linevul_key,,linux
35972,0,linevul_key,,linux
180175,1,linevul_key,CWE-190,libarchive
43416,0,linevul_key,,FFmpeg
45971,0,linevul_key,,file
88988,0,linevul_key,,ImageMagick
55537,0,linevul_key,,linux
135943,0,linevul_key,,Chrome
65532,0,linevul_key,,linux
83264,0,linevul_key,,linux
165978,0,linevul_key,,Chrome
165514,0,linevul_key,,Chrome
74349,0,linevul_key,,kvm-guest-drivers-windows
78065,0,linevul_key,,Little-CMS
21842,0,linevul_key,,linux
99412,0,linevul_key,,Chrome
36445,0,linevul_key,CWE-189,linux
18722,0,linevul_key,,linux
101718,0,linevul_key,,Chrome
181611,1,linevul_key,CWE-476,linux
132728,0,linevul_key,,Chrome
166462,0,linevul_key,,Chrome
4611,0,linevul_key,,php
143479,0,linevul_key,,Chrome
18627,0,linevul_key,CWE-20,linux
145921,0,linevul_key,,Chrome
88491,0,linevul_key,,memcached
59330,0,linevul_key,,linux
10657,0,linevul_key,,savannah
84460,0,linevul_key,,w3m
164039,0,linevul_key,,Chrome
5181,0,linevul_key,,php
531,0,linevul_key,,ghostscript
104629,0,linevul_key,,Chrome
175840,0,linevul_key,,Android
66218,0,linevul_key,,libetpan
186706,1,linevul_key,,
52955,0,linevul_key,,linux
101040,0,linevul_key,,Chrome
174214,0,linevul_key,,Android
68409,0,linevul_key,,linux
16711,0,linevul_key,,ghostscript
154079,0,linevul_key,,Chrome
57950,0,linevul_key,,linux
96894,0,linevul_key,,linux
24094,0,linevul_key,,linux
170017,0,linevul_key,,Chrome
82131,0,linevul_key,,mruby
62383,0,linevul_key,,tcpdump
39278,0,linevul_key,,linux
136775,0,linevul_key,,Chrome
176139,0,linevul_key,,Android
53804,0,linevul_key,,linux
96986,0,linevul_key,,linux
512,0,linevul_key,,ghostscript
131430,0,linevul_key,,Chrome
167385,0,linevul_key,,Chrome
25922,0,linevul_key,,linux
65451,0,linevul_key,,linux
53491,0,linevul_key,,libarchive
89251,0,linevul_key,,oniguruma
116324,0,linevul_key,,
65685,0,linevul_key,,linux
91240,0,linevul_key,,linux
182573,1,linevul_key,CWE-119,linux
46973,0,linevul_key,,linux
48717,0,linevul_key,,httpd
44605,0,linevul_key,,lxc
100024,0,linevul_key,,Chrome
158346,0,linevul_key,,Chrome
33890,0,linevul_key,,pacemaker
16042,0,linevul_key,,exempi
133572,0,linevul_key,,Chrome
183180,1,linevul_key,,linux
29911,0,linevul_key,,linux
169532,0,linevul_key,,Chrome
126646,0,linevul_key,,
184660,1,linevul_key,,
52810,0,linevul_key,,linux
13702,0,linevul_key,,openssl
128746,0,linevul_key,,
165764,0,linevul_key,,Chrome
129137,0,linevul_key,,Chrome
114177,0,linevul_key,,
149059,0,linevul_key,,Chrome
141087,0,linevul_key,,Chrome
45998,0,linevul_key,,libsndfile
38197,0,linevul_key,,linux
28214,0,linevul_key,,FFmpeg
67391,0,linevul_key,,linux
84944,0,linevul_key,,linux
125789,0,linevul_key,,Chrome
160548,0,linevul_key,,Chrome
183146,1,linevul_key,CWE-19,linux
74785,0,linevul_key,,linux
117712,0,linevul_key,,Chrome
127500,0,linevul_key,,Chrome
188373,1,linevul_key,CWE-119,Android
48478,0,linevul_key,,linux
140499,0,linevul_key,,Chrome
65631,0,linevul_key,,linux
103792,0,linevul_key,,Chrome
113537,0,linevul_key,,Chrome
30628,0,linevul_key,,linux
5878,0,linevul_key,,qemu
35999,0,linevul_key,,linux
55502,0,linevul_key,,linux
106931,0,linevul_key,,Chrome
57282,0,linevul_key,,krb5
14427,0,linevul_key,,mindrot
62094,0,linevul_key,,ImageMagick
104952,0,linevul_key,,Chrome
129659,0,linevul_key,,Chrome
116576,0,linevul_key,,Chrome
170481,0,linevul_key,,Android
23037,0,linevul_key,,linux
4972,0,linevul_key,,gstreamer
41810,0,linevul_key,,linux
66545,0,linevul_key,,linux
94753,0,linevul_key,CWE-476,ImageMagick
162012,0,linevul_key,,Chrome
11923,0,linevul_key,,openssl
47405,0,linevul_key,,linux
13489,0,linevul_key,,ghostscript
109715,0,linevul_key,,Chrome
3043,0,linevul_key,,ghostscript
80870,0,linevul_key,,gpac
83465,0,linevul_key,,openbsd
116616,0,linevul_key,,Chrome
107423,0,linevul_key,,Chrome
18712,0,linevul_key,,linux
57627,0,linevul_key,,linux
18216,0,linevul_key,,irssi-proxy
72089,0,linevul_key,,slurm
105007,0,linevul_key,,
103718,0,linevul_key,,Chrome
184962,1,linevul_key,,
108048,0,linevul_key,,Chrome
186311,1,linevul_key,CWE-200,Chrome
113615,0,linevul_key,,Chrome
38673,0,linevul_key,,linux
164882,0,linevul_key,,Chrome
63341,0,linevul_key,,krb5
128774,0,linevul_key,,Chrome
79205,0,linevul_key,,suricata
32325,0,linevul_key,,linux
11115,0,linevul_key,,php
143793,0,linevul_key,,Chrome
62801,0,linevul_key,,linux
165175,0,linevul_key,,Chrome
32226,0,linevul_key,,linux
171423,0,linevul_key,,
58574,0,linevul_key,,FreeRDP
182086,1,linevul_key,CWE-59,rawstudio
106855,0,linevul_key,,Chrome
141165,0,linevul_key,,Chrome
98870,0,linevul_key,,Chrome
14326,0,linevul_key,,qemu
157766,0,linevul_key,,Chrome
37372,0,linevul_key,,linux
65010,0,linevul_key,,imageworsener
65082,0,linevul_key,,ImageMagick
113855,0,linevul_key,,Chrome
172522,0,linevul_key,,Android
183893,1,linevul_key,CWE-264,Chrome
65379,0,linevul_key,,linux
77713,0,linevul_key,,ovs
7006,0,linevul_key,,savannah
90717,0,linevul_key,,mujs
72633,0,linevul_key,,linux
170551,0,linevul_key,,Android
168608,0,linevul_key,,Chrome
17723,0,linevul_key,,xserver
86085,0,linevul_key,,linux
81356,0,linevul_key,,linux
31265,0,linevul_key,,linux
180246,1,linevul_key,CWE-190,php-src
80974,0,linevul_key,,linux
158217,0,linevul_key,,Chrome
4153,0,linevul_key,,poppler
111664,0,linevul_key,,Chrome
1709,0,linevul_key,,ghostscript
123940,0,linevul_key,,Chrome
15743,0,linevul_key,,qemu
179721,1,linevul_key,CWE-399,linux
17692,0,linevul_key,,xserver
24121,0,linevul_key,,linux
145145,0,linevul_key,,Chrome
164555,0,linevul_key,,Chrome
108285,0,linevul_key,,Chrome
134936,0,linevul_key,,Chrome
128720,0,linevul_key,,Chrome
107141,0,linevul_key,,Chrome
164867,0,linevul_key,,Chrome
24685,0,linevul_key,,linux
18596,0,linevul_key,,linux
183593,1,linevul_key,,
87482,0,linevul_key,,FreeRDP
82318,0,linevul_key,,Espruino
25181,0,linevul_key,,linux
124048,0,linevul_key,,Chrome
139098,0,linevul_key,,
7100,0,linevul_key,,savannah
27935,0,linevul_key,,linux
161034,0,linevul_key,,Chrome
18241,0,linevul_key,,memcached
53565,0,linevul_key,,libarchive
176374,0,linevul_key,,Android
131829,0,linevul_key,,Chrome
133681,0,linevul_key,,Chrome
113734,0,linevul_key,,Chrome
44425,0,linevul_key,,lxcfs
130378,0,linevul_key,,Chrome
32752,0,linevul_key,,linux
17266,0,linevul_key,,savannah
20712,0,linevul_key,,linux
3643,0,linevul_key,,openssl
160148,0,linevul_key,,Chrome
65318,0,linevul_key,,linux
154531,0,linevul_key,,Chrome
112099,0,linevul_key,,Chrome
93259,0,linevul_key,,linux
142763,0,linevul_key,,Chrome
3033,0,linevul_key,,ghostscript
168200,0,linevul_key,,Chrome
59472,0,linevul_key,,libxml2
109250,0,linevul_key,,Chrome
66462,0,linevul_key,,linux
185352,1,linevul_key,,
85839,0,linevul_key,,linux
82941,0,linevul_key,,radare2
141787,0,linevul_key,,
2436,0,linevul_key,,samba
160517,0,linevul_key,,Chrome
132140,0,linevul_key,,Chrome
180301,1,linevul_key,CWE-190,php-src
151066,0,linevul_key,,Chrome
77939,0,linevul_key,,ImageMagick6
11544,0,linevul_key,,systemd
76147,0,linevul_key,,keepalived
68007,0,linevul_key,,ImageMagick
19643,0,linevul_key,,bdwgc
22239,0,linevul_key,,linux
32300,0,linevul_key,,linux
185538,1,linevul_key,,
24532,0,linevul_key,,linux
4540,0,linevul_key,,php
38094,0,linevul_key,,linux
180532,1,linevul_key,,linux
53985,0,linevul_key,,libndp
163228,0,linevul_key,,
107670,0,linevul_key,,Chrome
84494,0,linevul_key,,w3m
63250,0,linevul_key,,wildmidi
175601,0,linevul_key,,Android
104416,0,linevul_key,,Chrome
94876,0,linevul_key,,linux
105215,0,linevul_key,,Chrome
112015,0,linevul_key,,Chrome
41708,0,linevul_key,,linux
110459,0,linevul_key,,Chrome
133340,0,linevul_key,,Chrome
91017,0,linevul_key,,domoticz
79659,0,linevul_key,,radare2
12627,0,linevul_key,,savannah
80802,0,linevul_key,,gpac
53187,0,linevul_key,,linux
170738,0,linevul_key,,
173512,0,linevul_key,,
154407,0,linevul_key,,Chrome
105000,0,linevul_key,,Chrome
22742,0,linevul_key,,linux
174257,0,linevul_key,,Android
70064,0,linevul_key,,redis
75539,0,linevul_key,,linux
46745,0,linevul_key,,linux
27477,0,linevul_key,,linux
11911,0,linevul_key,,openssl
111435,0,linevul_key,,Chrome
114292,0,linevul_key,,Chrome
27335,0,linevul_key,,linux
65194,0,linevul_key,,linux
49487,0,linevul_key,,linux
171496,0,linevul_key,,Android
66076,0,linevul_key,,linux
178263,1,linevul_key,,
128832,0,linevul_key,,Chrome
137095,0,linevul_key,,Chrome
92927,0,linevul_key,,rdesktop
135471,0,linevul_key,,
89172,0,linevul_key,,oniguruma
127503,0,linevul_key,,Chrome
24119,0,linevul_key,,linux
17418,0,linevul_key,,
154528,0,linevul_key,,Chrome
159726,0,linevul_key,,Chrome
54053,0,linevul_key,,linux
38373,0,linevul_key,,linux
164473,0,linevul_key,,Chrome
58448,0,linevul_key,,hexchat
109821,0,linevul_key,,Chrome
86341,0,linevul_key,,linux
94049,0,linevul_key,,linux
130093,0,linevul_key,,Chrome
90300,0,linevul_key,,linux
112478,0,linevul_key,,Chrome
35282,0,linevul_key,,linux
105985,0,linevul_key,,
22983,0,linevul_key,,linux
160652,0,linevul_key,,Chrome
30984,0,linevul_key,,linux
67221,0,linevul_key,,linux
64383,0,linevul_key,,linux
135659,0,linevul_key,,Chrome
65488,0,linevul_key,,linux
66917,0,linevul_key,,feh
137125,0,linevul_key,,Chrome
50126,0,linevul_key,,php-src
70913,0,linevul_key,,libgd
11509,0,linevul_key,,systemd
106912,0,linevul_key,,Chrome
64378,0,linevul_key,,linux
103543,0,linevul_key,CWE-264,Chrome
179306,1,linevul_key,CWE-264,linux
128018,0,linevul_key,,Chrome
79648,0,linevul_key,,mstdlib
107778,0,linevul_key,,Chrome
162646,0,linevul_key,,Chrome
41354,0,linevul_key,,linux
989,0,linevul_key,CWE-189,poppler
158061,0,linevul_key,,
151292,0,linevul_key,,Chrome
56116,0,linevul_key,,linux
16752,0,linevul_key,,savannah
161627,0,linevul_key,,Chrome
21085,0,linevul_key,,linux-2.6
71823,0,linevul_key,,ImageMagick
8528,0,linevul_key,,tartarus
24653,0,linevul_key,,linux
148777,0,linevul_key,,Chrome
113995,0,linevul_key,,
90448,0,linevul_key,,linux
169171,0,linevul_key,CWE-20,Chrome
77879,0,linevul_key,,mongo-c-driver
63410,0,linevul_key,,FFmpeg
105277,0,linevul_key,,
38525,0,linevul_key,,linux
14247,0,linevul_key,,php
180707,1,linevul_key,CWE-264,linux
71744,0,linevul_key,CWE-119,ImageMagick
170279,0,linevul_key,,Chrome
145514,0,linevul_key,,Chrome
162425,0,linevul_key,,Chrome
52628,0,linevul_key,,linux
46133,0,linevul_key,,linux
12572,0,linevul_key,,qemu
133313,0,linevul_key,,Chrome
83089,0,linevul_key,CWE-119,ngiflib
79274,0,linevul_key,,suricata
33874,0,linevul_key,,pacemaker
60108,0,linevul_key,,radare2
90084,0,linevul_key,,zstd
110316,0,linevul_key,,Chrome
26959,0,linevul_key,,nspluginwrapper
47780,0,linevul_key,,linux
121527,0,linevul_key,,Chrome
49322,0,linevul_key,,linux
3702,0,linevul_key,,qemu
28536,0,linevul_key,,linux
44820,0,linevul_key,,pigz
78244,0,linevul_key,,OpenSC
68681,0,linevul_key,,profanity
139644,0,linevul_key,,Chrome
141373,0,linevul_key,,Chrome
169021,0,linevul_key,,Chrome
108975,0,linevul_key,,Chrome
172054,0,linevul_key,,Android
34078,0,linevul_key,,linux
171615,0,linevul_key,,Android
46400,0,linevul_key,,linux
97424,0,linevul_key,,Chrome
47812,0,linevul_key,,linux
45186,0,linevul_key,,openssl
74451,0,linevul_key,,linux
66847,0,linevul_key,CWE-404,linux
20570,0,linevul_key,,kvm
165642,0,linevul_key,,Chrome
128190,0,linevul_key,,Chrome
173682,0,linevul_key,,Android
53345,0,linevul_key,,jansson
19914,0,linevul_key,,linux
120745,0,linevul_key,,Chrome
73371,0,linevul_key,,libass
44290,0,linevul_key,,linux
178422,1,linevul_key,,openssl
151285,0,linevul_key,,Chrome
43818,0,linevul_key,,krb5
123070,0,linevul_key,,Chrome
68368,0,linevul_key,,linux
136934,0,linevul_key,,Chrome
134012,0,linevul_key,,Chrome
179643,1,linevul_key,CWE-20,libreswan
5783,0,linevul_key,,qemu
185602,1,linevul_key,,Chrome
53533,0,linevul_key,,libarchive
106779,0,linevul_key,,Chrome
36619,0,linevul_key,,cgminer
81299,0,linevul_key,,linux
24574,0,linevul_key,,linux
1786,0,linevul_key,,busybox
117204,0,linevul_key,,Chrome
133119,0,linevul_key,,Chrome
118469,0,linevul_key,,Chrome
120702,0,linevul_key,,Chrome
148275,0,linevul_key,,Chrome
188453,1,linevul_key,CWE-119,Android
128515,0,linevul_key,,Chrome
175036,0,linevul_key,CWE-20,Android
33003,0,linevul_key,,linux
167004,0,linevul_key,,Chrome
37488,0,linevul_key,,linux
21042,0,linevul_key,,linux
152317,0,linevul_key,,Chrome
53348,0,linevul_key,,jansson
135830,0,linevul_key,,Chrome
144970,0,linevul_key,,Chrome
76965,0,linevul_key,,ovs
156,0,linevul_key,,php
64179,0,linevul_key,,httpd
58317,0,linevul_key,,linux
2738,0,linevul_key,CWE-20,dbus
111453,0,linevul_key,,Chrome
61404,0,linevul_key,,FFmpeg
185343,1,linevul_key,CWE-119,Chrome
138041,0,linevul_key,,Chrome
84649,0,linevul_key,,w3m
8954,0,linevul_key,,qemu
27024,0,linevul_key,,nspluginwrapper
35170,0,linevul_key,,linux
21700,0,linevul_key,,linux
59305,0,linevul_key,,linux
141062,0,linevul_key,,Chrome
132045,0,linevul_key,,Chrome
112000,0,linevul_key,,Chrome
1917,0,linevul_key,,spice
49625,0,linevul_key,,linux
42615,0,linevul_key,,linux
72340,0,linevul_key,,src
77711,0,linevul_key,,ovs
36160,0,linevul_key,,monkey
69875,0,linevul_key,,tor
3347,0,linevul_key,,qemu
113520,0,linevul_key,,Chrome
77243,0,linevul_key,,ovs
175596,0,linevul_key,,Android
115770,0,linevul_key,,
164924,0,linevul_key,,
129410,0,linevul_key,,Chrome
84385,0,linevul_key,,flatpak
9651,0,linevul_key,,php
57728,0,linevul_key,,linux
77709,0,linevul_key,,ovs
134844,0,linevul_key,,Chrome
12683,0,linevul_key,,openssl
135312,0,linevul_key,,Chrome
50993,0,linevul_key,,linux
154027,0,linevul_key,,Chrome
171602,0,linevul_key,,Android
32227,0,linevul_key,,linux
63126,0,linevul_key,,ioq3
160358,0,linevul_key,,Chrome
119161,0,linevul_key,,Chrome
15756,0,linevul_key,,qemu
117547,0,linevul_key,,Chrome
8009,0,linevul_key,,qemu
161984,0,linevul_key,,Chrome
1852,0,linevul_key,,spice
180240,1,linevul_key,CWE-190,php-src
21193,0,linevul_key,,linux
101086,0,linevul_key,,Chrome
163183,0,linevul_key,,
172067,0,linevul_key,,Android
150696,0,linevul_key,,Chrome
122899,0,linevul_key,,Chrome
183072,1,linevul_key,CWE-200,linux
53015,0,linevul_key,,ImageMagick
89119,0,linevul_key,,oniguruma
135138,0,linevul_key,,Chrome
59426,0,linevul_key,,libxml2
24483,0,linevul_key,,linux
150758,0,linevul_key,,
48373,0,linevul_key,,libtiff
148335,0,linevul_key,,Chrome
107353,0,linevul_key,,Chrome
66061,0,linevul_key,,linux
87586,0,linevul_key,,FreeRDP
145601,0,linevul_key,,Chrome
122582,0,linevul_key,,Chrome
126292,0,linevul_key,,Chrome
32391,0,linevul_key,,linux
177056,0,linevul_key,,Android
143847,0,linevul_key,,Chrome
1944,0,linevul_key,,spice
157034,0,linevul_key,,Chrome
60050,0,linevul_key,,radare2
96860,0,linevul_key,,linux
155990,0,linevul_key,,Chrome
46652,0,linevul_key,,linux
3439,0,linevul_key,,savannah
160904,0,linevul_key,,Chrome
171900,0,linevul_key,,Android
121469,0,linevul_key,,Chrome
13965,0,linevul_key,,ghostscript
43822,0,linevul_key,,krb5
88991,0,linevul_key,,ImageMagick
141510,0,linevul_key,CWE-79,Chrome
110529,0,linevul_key,,Chrome
144606,0,linevul_key,,Chrome
175632,0,linevul_key,,Android
141695,0,linevul_key,,Chrome
155861,0,linevul_key,,
185846,1,linevul_key,,
143472,0,linevul_key,,Chrome
139538,0,linevul_key,,Chrome
143471,0,linevul_key,,Chrome
98539,0,linevul_key,,Chrome
120916,0,linevul_key,,
33472,0,linevul_key,,linux
26159,0,linevul_key,,linux
177671,0,linevul_key,,Android
91778,0,linevul_key,,libcomps
81420,0,linevul_key,,linux
56519,0,linevul_key,,linux
59536,0,linevul_key,,libxml2
16179,0,linevul_key,,htcondor
142679,0,linevul_key,,Chrome
129631,0,linevul_key,,Chrome
96942,0,linevul_key,,
126503,0,linevul_key,,Chrome
101769,0,linevul_key,,
103457,0,linevul_key,,Chrome
178021,1,linevul_key,CWE-119,savannah
84461,0,linevul_key,,w3m
121336,0,linevul_key,,Chrome
2519,0,linevul_key,,postgresql
167378,0,linevul_key,,Chrome
83203,0,linevul_key,,linux
130626,0,linevul_key,,Chrome
107928,0,linevul_key,,Chrome
93723,0,linevul_key,,cJSON
185354,1,linevul_key,,Chrome
11510,0,linevul_key,,systemd
39683,0,linevul_key,,linux
8537,0,linevul_key,,tartarus
187723,1,linevul_key,,
167959,0,linevul_key,,Chrome
54110,0,linevul_key,,linux
183662,1,linevul_key,,Chrome
100513,0,linevul_key,,Chrome
97435,0,linevul_key,,Chrome
29627,0,linevul_key,,linux
44790,0,linevul_key,,pigz
111446,0,linevul_key,,Chrome
91172,0,linevul_key,,ImageMagick
123723,0,linevul_key,CWE-22,Chrome
143114,0,linevul_key,,Chrome
136177,0,linevul_key,,Chrome
107961,0,linevul_key,,Chrome
69419,0,linevul_key,,linux
27369,0,linevul_key,,linux
141634,0,linevul_key,,Chrome
69248,0,linevul_key,,libtiff
40507,0,linevul_key,,linux
55676,0,linevul_key,,linux
44182,0,linevul_key,,openssl
35882,0,linevul_key,,linux
38778,0,linevul_key,,postgres
46007,0,linevul_key,,illumos-gate
98224,0,linevul_key,,Chrome
118584,0,linevul_key,,Chrome
87002,0,linevul_key,,optee_os
97926,0,linevul_key,,Chrome
123265,0,linevul_key,,Chrome
66410,0,linevul_key,,qemu
10279,0,linevul_key,,savannah
91916,0,linevul_key,,linux
17974,0,linevul_key,CWE-119,mindrot
46653,0,linevul_key,,linux
145236,0,linevul_key,,Chrome
141139,0,linevul_key,,Chrome
83356,0,linevul_key,,mbedtls
171250,0,linevul_key,,Android
119260,0,linevul_key,,Chrome
55718,0,linevul_key,,libarchive
48961,0,linevul_key,,linux
107578,0,linevul_key,,Chrome
94032,0,linevul_key,,capstone
135090,0,linevul_key,,Chrome
45679,0,linevul_key,,linux
15709,0,linevul_key,,qemu
6524,0,linevul_key,CWE-119,savannah
55952,0,linevul_key,,linux
119761,0,linevul_key,,Chrome
129530,0,linevul_key,,Chrome
75971,0,linevul_key,,keepalived
57518,0,linevul_key,,linux
60287,0,linevul_key,,linux
37101,0,linevul_key,CWE-264,linux
63297,0,linevul_key,,ImageMagick
154509,0,linevul_key,,Chrome
18863,0,linevul_key,,linux
176272,0,linevul_key,,Android
159541,0,linevul_key,,Chrome
17895,0,linevul_key,,qemu
45262,0,linevul_key,,linux
74627,0,linevul_key,,util-linux
97220,0,linevul_key,,Chrome
25081,0,linevul_key,,linux
110959,0,linevul_key,,Chrome
128027,0,linevul_key,,Chrome
181799,1,linevul_key,CWE-20,ImageMagick
138938,0,linevul_key,,Chrome
33675,0,linevul_key,,krb5
153263,0,linevul_key,,
48190,0,linevul_key,CWE-119,libtiff
30654,0,linevul_key,,linux
36892,0,linevul_key,,linux
88892,0,linevul_key,,ImageMagick6
71378,0,linevul_key,,libtiff
132475,0,linevul_key,,Chrome
148941,0,linevul_key,,Chrome
28712,0,linevul_key,,linux
47779,0,linevul_key,,linux
